word	nodeType	synsetCount	unit	count
philosopher	NOUN	2	jacobs-ladder-script	1
philosophizing	NOUN	2	jacobs-ladder-script	1
philospher	NOUN	0	jacobs-ladder-script	1
phone	NOUN	4	jacobs-ladder-script	9
phospheresence	NOUN	0	jacobs-ladder-script	1
photo	NOUN	1	jacobs-ladder-script	9
photograph	NOUN	3	jacobs-ladder-script	2
physical	ADJ	7	jacobs-ladder-script	2
pick	VERB	21	jacobs-ladder-script	13
picture	NOUN	12	jacobs-ladder-script	10
piece	NOUN	18	jacobs-ladder-script	6
pier	NOUN	3	jacobs-ladder-script	2
pierce	VERB	6	jacobs-ladder-script	5
pile	NOUN	11	jacobs-ladder-script	5
pile	VERB	11	jacobs-ladder-script	1
piles	NOUN	13	jacobs-ladder-script	1
pilgrimage	NOUN	1	jacobs-ladder-script	1
pill	NOUN	5	jacobs-ladder-script	1
pillar	NOUN	5	jacobs-ladder-script	2
pillow	NOUN	2	jacobs-ladder-script	3
pinch	VERB	12	jacobs-ladder-script	1
pink	ADJ	7	jacobs-ladder-script	1
pinpoint	NOUN	4	jacobs-ladder-script	1
pipe	NOUN	9	jacobs-ladder-script	1
pitched	ADJ	14	jacobs-ladder-script	1
pitiful	ADJ	3	jacobs-ladder-script	1
place	NOUN	32	jacobs-ladder-script	4
place	VERB	32	jacobs-ladder-script	3
plague	NOUN	7	jacobs-ladder-script	1
plan	VERB	7	jacobs-ladder-script	1
plane	NOUN	9	jacobs-ladder-script	2
planet	NOUN	3	jacobs-ladder-script	1
plank	NOUN	5	jacobs-ladder-script	1
plant	VERB	10	jacobs-ladder-script	1
plaster	NOUN	11	jacobs-ladder-script	5
plastic	ADJ	5	jacobs-ladder-script	4
plastic	NOUN	5	jacobs-ladder-script	2
plate	NOUN	16	jacobs-ladder-script	2
platform	NOUN	5	jacobs-ladder-script	1
platoon	NOUN	3	jacobs-ladder-script	3
play	VERB	52	jacobs-ladder-script	7
playful	ADJ	1	jacobs-ladder-script	1
plea	NOUN	3	jacobs-ladder-script	1
pleading	NOUN	6	jacobs-ladder-script	3
pleasant	ADJ	2	jacobs-ladder-script	1
please	VERB	4	jacobs-ladder-script	1
pleased	ADJ	5	jacobs-ladder-script	1
pleasure	NOUN	5	jacobs-ladder-script	2
plod	ADJ	2	jacobs-ladder-script	1
plop	VERB	5	jacobs-ladder-script	1
plug	NOUN	13	jacobs-ladder-script	1
plunge	VERB	10	jacobs-ladder-script	1
plush	ADJ	2	jacobs-ladder-script	1
pneumonia	NOUN	1	jacobs-ladder-script	1
pock	NOUN	2	jacobs-ladder-script	1
pocket	NOUN	11	jacobs-ladder-script	9
pocketful	NOUN	1	jacobs-ladder-script	1
point	NOUN	40	jacobs-ladder-script	3
point	VERB	40	jacobs-ladder-script	8
pointed	ADJ	16	jacobs-ladder-script	1
poise	NOUN	7	jacobs-ladder-script	1
poise	VERB	7	jacobs-ladder-script	1
poke	VERB	10	jacobs-ladder-script	3
pole	NOUN	13	jacobs-ladder-script	1
police	NOUN	2	jacobs-ladder-script	5
pool	NOUN	11	jacobs-ladder-script	3
pop	VERB	19	jacobs-ladder-script	2
porcelain	NOUN	1	jacobs-ladder-script	1
portion	NOUN	8	jacobs-ladder-script	1
pose	NOUN	9	jacobs-ladder-script	1
posi-	NOUN	0	jacobs-ladder-script	1
position	NOUN	18	jacobs-ladder-script	5
positioning	NOUN	4	jacobs-ladder-script	1
positive	ADJ	13	jacobs-ladder-script	1
possess	VERB	3	jacobs-ladder-script	1
possible	ADJ	4	jacobs-ladder-script	1
post	NOUN	23	jacobs-ladder-script	4
postal	ADJ	1	jacobs-ladder-script	5
pot	NOUN	10	jacobs-ladder-script	3
potential	ADJ	4	jacobs-ladder-script	1
poude	VERB	0	jacobs-ladder-script	1
pounce	VERB	2	jacobs-ladder-script	1
pound	NOUN	22	jacobs-ladder-script	3
pound	VERB	22	jacobs-ladder-script	4
pour	VERB	6	jacobs-ladder-script	8
power	NOUN	10	jacobs-ladder-script	8
powerful	ADJ	6	jacobs-ladder-script	9
practical	ADJ	4	jacobs-ladder-script	1
pre	ADJ	0	jacobs-ladder-script	1
precede	VERB	5	jacobs-ladder-script	1
precise	ADJ	2	jacobs-ladder-script	1
predict	VERB	2	jacobs-ladder-script	1
pregnant	ADJ	3	jacobs-ladder-script	1
prepare	VERB	8	jacobs-ladder-script	1
presence	NOUN	6	jacobs-ladder-script	6
press	NOUN	23	jacobs-ladder-script	1
press	VERB	23	jacobs-ladder-script	4
pressure	NOUN	9	jacobs-ladder-script	2
pretend	VERB	8	jacobs-ladder-script	1
preternatural	ADJ	2	jacobs-ladder-script	1
primal	ADJ	2	jacobs-ladder-script	2
primordial	ADJ	1	jacobs-ladder-script	1
print	VERB	11	jacobs-ladder-script	1
prison	NOUN	2	jacobs-ladder-script	1
private	ADJ	5	jacobs-ladder-script	1
prize	NOUN	7	jacobs-ladder-script	1
probe	VERB	6	jacobs-ladder-script	1
problem	NOUN	3	jacobs-ladder-script	5
procession	NOUN	3	jacobs-ladder-script	2
produce	VERB	8	jacobs-ladder-script	2
prof.	NOUN	0	jacobs-ladder-script	1
professor	NOUN	1	jacobs-ladder-script	3
program	NOUN	10	jacobs-ladder-script	2
project	NOUN	14	jacobs-ladder-script	1
promise	NOUN	6	jacobs-ladder-script	1
promise	VERB	6	jacobs-ladder-script	2
pronouncement	NOUN	1	jacobs-ladder-script	1
prop	VERB	4	jacobs-ladder-script	1
property	NOUN	5	jacobs-ladder-script	2
prophecy	NOUN	2	jacobs-ladder-script	1
prophet	NOUN	2	jacobs-ladder-script	1
protect	VERB	2	jacobs-ladder-script	1
protection	NOUN	7	jacobs-ladder-script	1
protrude	NOUN	3	jacobs-ladder-script	1
protrude	VERB	3	jacobs-ladder-script	3
protrusion	NOUN	2	jacobs-ladder-script	1
protuberance	NOUN	2	jacobs-ladder-script	1
prove	VERB	9	jacobs-ladder-script	2
psy-	NOUN	0	jacobs-ladder-script	1
psychiatric	ADJ	1	jacobs-ladder-script	1
psychological	ADJ	2	jacobs-ladder-script	1
psychosis	NOUN	1	jacobs-ladder-script	1
puddle	NOUN	12	jacobs-ladder-script	1
puff	VERB	17	jacobs-ladder-script	1
puffing	NOUN	10	jacobs-ladder-script	1
puffy	ADJ	3	jacobs-ladder-script	2
pull	NOUN	24	jacobs-ladder-script	1
pull	VERB	24	jacobs-ladder-script	59
pulley	NOUN	1	jacobs-ladder-script	4
pulsate	VERB	3	jacobs-ladder-script	1
pulsation	NOUN	3	jacobs-ladder-script	1
pump	VERB	11	jacobs-ladder-script	1
punish-	ADJ	0	jacobs-ladder-script	1
pupil	NOUN	3	jacobs-ladder-script	1
pure	ADJ	7	jacobs-ladder-script	2
purpose	NOUN	5	jacobs-ladder-script	1
pursue	VERB	4	jacobs-ladder-script	1
push	VERB	15	jacobs-ladder-script	19
put	VERB	10	jacobs-ladder-script	21
putter	VERB	5	jacobs-ladder-script	1
quart	NOUN	3	jacobs-ladder-script	1
quarter	NOUN	18	jacobs-ladder-script	2
question	NOUN	11	jacobs-ladder-script	5
quick	ADJ	8	jacobs-ladder-script	2
quicken	VERB	5	jacobs-ladder-script	2
quiet	ADJ	13	jacobs-ladder-script	7
race	NOUN	10	jacobs-ladder-script	1
race	VERB	10	jacobs-ladder-script	3
radar	NOUN	1	jacobs-ladder-script	1
radiant	ADJ	1	jacobs-ladder-script	4
radiate	VERB	10	jacobs-ladder-script	5
rage	NOUN	8	jacobs-ladder-script	5
rail	NOUN	15	jacobs-ladder-script	1
rain	NOUN	4	jacobs-ladder-script	4
rainy	ADJ	1	jacobs-ladder-script	1
raise	VERB	31	jacobs-ladder-script	2
ram	VERB	9	jacobs-ladder-script	1
random	ADJ	1	jacobs-ladder-script	1
range	NOUN	17	jacobs-ladder-script	1
rank	NOUN	13	jacobs-ladder-script	1
rapid	ADJ	3	jacobs-ladder-script	2
rapt	ADJ	1	jacobs-ladder-script	1
rat	NOUN	11	jacobs-ladder-script	1
ratio	NOUN	2	jacobs-ladder-script	1
rattle	VERB	5	jacobs-ladder-script	5
rave	VERB	5	jacobs-ladder-script	1
raw	ADJ	14	jacobs-ladder-script	2
ray	NOUN	10	jacobs-ladder-script	3
re	VERB	3	jacobs-ladder-script	1
re-	NOUN	0	jacobs-ladder-script	1
reabsorb	VERB	1	jacobs-ladder-script	1
reach	NOUN	13	jacobs-ladder-script	2
reach	VERB	13	jacobs-ladder-script	57
react	VERB	3	jacobs-ladder-script	2
read	VERB	12	jacobs-ladder-script	8
readie	VERB	0	jacobs-ladder-script	1
readiness	NOUN	4	jacobs-ladder-script	1
reading	NOUN	19	jacobs-ladder-script	1
ready	ADJ	8	jacobs-ladder-script	4
real	ADJ	13	jacobs-ladder-script	11
realist	NOUN	3	jacobs-ladder-script	1
reality	NOUN	4	jacobs-ladder-script	1
realize	VERB	6	jacobs-ladder-script	11
reap	VERB	2	jacobs-ladder-script	1
reappear	VERB	1	jacobs-ladder-script	4
rear	ADJ	11	jacobs-ladder-script	4
rear	NOUN	11	jacobs-ladder-script	1
reason	NOUN	9	jacobs-ladder-script	3
reason	VERB	9	jacobs-ladder-script	1
reasonable	ADJ	3	jacobs-ladder-script	3
recall	VERB	12	jacobs-ladder-script	1
receive	VERB	13	jacobs-ladder-script	1
receiver	NOUN	6	jacobs-ladder-script	3
reception	ADJ	5	jacobs-ladder-script	1
receptionist	NOUN	1	jacobs-ladder-script	9
recognition	NOUN	8	jacobs-ladder-script	1
recognizable	ADJ	2	jacobs-ladder-script	1
recognize	VERB	9	jacobs-ladder-script	4
recoil	VERB	6	jacobs-ladder-script	5
reconstruct	VERB	5	jacobs-ladder-script	1
record	NOUN	13	jacobs-ladder-script	5
recover	VERB	6	jacobs-ladder-script	2
recruiting	NOUN	3	jacobs-ladder-script	1
recuperate	VERB	4	jacobs-ladder-script	1
red	ADJ	7	jacobs-ladder-script	9
reddish	ADJ	1	jacobs-ladder-script	2
redirect	VERB	1	jacobs-ladder-script	1
rediscover	VERB	1	jacobs-ladder-script	1
reel	VERB	9	jacobs-ladder-script	2
reflect	VERB	7	jacobs-ladder-script	2
reflection	NOUN	8	jacobs-ladder-script	1
reflective	ADJ	3	jacobs-ladder-script	1
refrigerator	NOUN	1	jacobs-ladder-script	1
regain	VERB	2	jacobs-ladder-script	2
register	NOUN	17	jacobs-ladder-script	1
register	VERB	17	jacobs-ladder-script	3
regret	VERB	5	jacobs-ladder-script	1
regular	ADJ	17	jacobs-ladder-script	1
regularity	NOUN	2	jacobs-ladder-script	2
reholstere	VERB	0	jacobs-ladder-script	1
relax	VERB	8	jacobs-ladder-script	7
release	VERB	22	jacobs-ladder-script	1
relent	VERB	1	jacobs-ladder-script	1
relief	NOUN	11	jacobs-ladder-script	1
relieve	VERB	11	jacobs-ladder-script	1
remain	NOUN	4	jacobs-ladder-script	3
remain	VERB	4	jacobs-ladder-script	8
remarkable	ADJ	2	jacobs-ladder-script	2
remember	VERB	8	jacobs-ladder-script	17
remind	VERB	2	jacobs-ladder-script	2
remove	VERB	9	jacobs-ladder-script	3
rendition	NOUN	4	jacobs-ladder-script	1
renegade	NOUN	4	jacobs-ladder-script	1
reorder	VERB	3	jacobs-ladder-script	1
replace	VERB	4	jacobs-ladder-script	3
replay	NOUN	6	jacobs-ladder-script	1
reply	VERB	3	jacobs-ladder-script	1
report	NOUN	13	jacobs-ladder-script	3
reporter	NOUN	1	jacobs-ladder-script	4
reposition	VERB	3	jacobs-ladder-script	1
reptilian	ADJ	2	jacobs-ladder-script	1
resemblance	NOUN	1	jacobs-ladder-script	1
resemble	VERB	1	jacobs-ladder-script	1
resolve	NOUN	9	jacobs-ladder-script	1
resonate	VERB	2	jacobs-ladder-script	1
respect	VERB	9	jacobs-ladder-script	1
respond	VERB	3	jacobs-ladder-script	6
response	NOUN	7	jacobs-ladder-script	5
rest	NOUN	18	jacobs-ladder-script	3
rest	VERB	18	jacobs-ladder-script	2
restless	ADJ	3	jacobs-ladder-script	1
restrain	VERB	5	jacobs-ladder-script	1
restraint	NOUN	6	jacobs-ladder-script	1
retract	VERB	4	jacobs-ladder-script	1
retrieve	VERB	4	jacobs-ladder-script	1
return	NOUN	29	jacobs-ladder-script	7
return	VERB	29	jacobs-ladder-script	5
reveal	VERB	3	jacobs-ladder-script	4
reverberate	VERB	6	jacobs-ladder-script	1
reverse	VERB	14	jacobs-ladder-script	1
revolving	NOUN	3	jacobs-ladder-script	1
rhythm	NOUN	5	jacobs-ladder-script	1
rican	ADJ	0	jacobs-ladder-script	1
rice	NOUN	5	jacobs-ladder-script	3
rid	VERB	1	jacobs-ladder-script	7
ride	NOUN	16	jacobs-ladder-script	2
ridiculous	ADJ	3	jacobs-ladder-script	1
rifle	NOUN	3	jacobs-ladder-script	4
rifle	VERB	3	jacobs-ladder-script	1
right	ADJ	36	jacobs-ladder-script	30
right	NOUN	36	jacobs-ladder-script	2
rim	NOUN	8	jacobs-ladder-script	1
ring	NOUN	15	jacobs-ladder-script	10
ring	VERB	15	jacobs-ladder-script	2
rinse	VERB	7	jacobs-ladder-script	1
rip	VERB	8	jacobs-ladder-script	5
rippling	NOUN	3	jacobs-ladder-script	1
rise	NOUN	27	jacobs-ladder-script	1
rise	VERB	27	jacobs-ladder-script	12
river	NOUN	1	jacobs-ladder-script	2
rivet	NOUN	5	jacobs-ladder-script	1
road	NOUN	2	jacobs-ladder-script	1
roam	VERB	1	jacobs-ladder-script	1
roar	NOUN	9	jacobs-ladder-script	4
roar	VERB	9	jacobs-ladder-script	4
robe	NOUN	4	jacobs-ladder-script	4
rock	NOUN	9	jacobs-ladder-script	2
rock	VERB	9	jacobs-ladder-script	2
rocker	NOUN	7	jacobs-ladder-script	1
rocket	NOUN	7	jacobs-ladder-script	1
rocky	ADJ	4	jacobs-ladder-script	2
rod	NOUN	6	jacobs-ladder-script	1
rodent	NOUN	1	jacobs-ladder-script	1
roguh	VERB	0	jacobs-ladder-script	1
role	NOUN	4	jacobs-ladder-script	1
roll	VERB	33	jacobs-ladder-script	4
romantic	ADJ	5	jacobs-ladder-script	2
room	NOUN	5	jacobs-ladder-script	69
room	VERB	5	jacobs-ladder-script	1
root	VERB	14	jacobs-ladder-script	1
rope	NOUN	4	jacobs-ladder-script	1
rot	VERB	5	jacobs-ladder-script	1
rough	ADJ	18	jacobs-ladder-script	1
round	VERB	25	jacobs-ladder-script	1
row	NOUN	8	jacobs-ladder-script	2
rub	VERB	5	jacobs-ladder-script	6
rumble	VERB	5	jacobs-ladder-script	4
rummage	VERB	3	jacobs-ladder-script	1
run	VERB	57	jacobs-ladder-script	40
rupture	NOUN	4	jacobs-ladder-script	2
rush	NOUN	16	jacobs-ladder-script	9
rush	VERB	16	jacobs-ladder-script	16
rustle	VERB	4	jacobs-ladder-script	1
rusty	ADJ	4	jacobs-ladder-script	1
saber	NOUN	4	jacobs-ladder-script	1
sad	ADJ	3	jacobs-ladder-script	1
sadness	NOUN	3	jacobs-ladder-script	2
safe	ADJ	7	jacobs-ladder-script	2
saint	NOUN	5	jacobs-ladder-script	1
sake	NOUN	3	jacobs-ladder-script	3
salad	NOUN	1	jacobs-ladder-script	1
same	ADJ	6	jacobs-ladder-script	11
sand	NOUN	4	jacobs-ladder-script	1
sandbox	NOUN	2	jacobs-ladder-script	1
sandwich	NOUN	3	jacobs-ladder-script	6
satisfaction	NOUN	5	jacobs-ladder-script	1
satisfied	ADJ	5	jacobs-ladder-script	1
saturate	VERB	2	jacobs-ladder-script	1
save	VERB	12	jacobs-ladder-script	5
saver	NOUN	2	jacobs-ladder-script	1
saving	NOUN	16	jacobs-ladder-script	1
saw	NOUN	28	jacobs-ladder-script	1
say	VERB	12	jacobs-ladder-script	53
sayin	NOUN	0	jacobs-ladder-script	1
scale	NOUN	18	jacobs-ladder-script	1
scallop	NOUN	9	jacobs-ladder-script	1
scamper	NOUN	2	jacobs-ladder-script	1
scan	NOUN	9	jacobs-ladder-script	1
scan	VERB	9	jacobs-ladder-script	1
scar	NOUN	3	jacobs-ladder-script	1
scar	VERB	3	jacobs-ladder-script	1
scared	ADJ	4	jacobs-ladder-script	4
scatter	VERB	8	jacobs-ladder-script	1
scene	NOUN	10	jacobs-ladder-script	10
school	NOUN	10	jacobs-ladder-script	2
scoff	VERB	3	jacobs-ladder-script	1
scoot	VERB	1	jacobs-ladder-script	1
scope	NOUN	4	jacobs-ladder-script	1
scramble	NOUN	7	jacobs-ladder-script	1
scramble	VERB	7	jacobs-ladder-script	3
scratch	NOUN	17	jacobs-ladder-script	1
scream	NOUN	6	jacobs-ladder-script	11
scream	VERB	6	jacobs-ladder-script	33
screech	NOUN	4	jacobs-ladder-script	1
screech	VERB	4	jacobs-ladder-script	1
screen	NOUN	16	jacobs-ladder-script	12
scribble	VERB	4	jacobs-ladder-script	1
scum	NOUN	3	jacobs-ladder-script	1
scurry	VERB	2	jacobs-ladder-script	1
sdiren	ADJ	0	jacobs-ladder-script	1
sea	NOUN	3	jacobs-ladder-script	1
seam	NOUN	4	jacobs-ladder-script	1
search	VERB	9	jacobs-ladder-script	4
seat	NOUN	16	jacobs-ladder-script	9
seat	VERB	16	jacobs-ladder-script	2
second	ADJ	15	jacobs-ladder-script	2
second	NOUN	15	jacobs-ladder-script	10
secret	ADJ	14	jacobs-ladder-script	2
section	NOUN	15	jacobs-ladder-script	4
secure	ADJ	11	jacobs-ladder-script	1
seduction	NOUN	2	jacobs-ladder-script	1
see	VERB	25	jacobs-ladder-script	150
seed	NOUN	13	jacobs-ladder-script	1
seein	NOUN	0	jacobs-ladder-script	1
seek	VERB	6	jacobs-ladder-script	3
seem	VERB	4	jacobs-ladder-script	45
selection	NOUN	5	jacobs-ladder-script	1
self	NOUN	3	jacobs-ladder-script	7
sell	VERB	9	jacobs-ladder-script	1
seller	NOUN	1	jacobs-ladder-script	5
semi	ADJ	3	jacobs-ladder-script	1
semi	NOUN	3	jacobs-ladder-script	1
send	VERB	8	jacobs-ladder-script	14
sense	NOUN	9	jacobs-ladder-script	6
sense	VERB	9	jacobs-ladder-script	3
sensual	ADJ	2	jacobs-ladder-script	4
separate	ADJ	19	jacobs-ladder-script	1
separate	VERB	19	jacobs-ladder-script	1
sequence	NOUN	7	jacobs-ladder-script	1
serene	ADJ	2	jacobs-ladder-script	1
series	NOUN	7	jacobs-ladder-script	3
serious	ADJ	6	jacobs-ladder-script	2
seriousness	NOUN	3	jacobs-ladder-script	1
serum	NOUN	1	jacobs-ladder-script	1
service	NOUN	18	jacobs-ladder-script	2
set	NOUN	45	jacobs-ladder-script	1
set	VERB	45	jacobs-ladder-script	8
setting	NOUN	32	jacobs-ladder-script	1
settle	VERB	23	jacobs-ladder-script	2
sever	VERB	2	jacobs-ladder-script	1
several	ADJ	3	jacobs-ladder-script	15
sexual	ADJ	3	jacobs-ladder-script	1
sexy	ADJ	2	jacobs-ladder-script	1
shade	NOUN	13	jacobs-ladder-script	1
shadow	NOUN	12	jacobs-ladder-script	13
shadowy	ADJ	3	jacobs-ladder-script	1
shake	VERB	15	jacobs-ladder-script	29
shallow	ADJ	6	jacobs-ladder-script	2
shape	NOUN	11	jacobs-ladder-script	5
share	NOUN	10	jacobs-ladder-script	1
share	VERB	10	jacobs-ladder-script	1
sharge	VERB	0	jacobs-ladder-script	1
sharp	ADJ	15	jacobs-ladder-script	4
shatter	VERB	3	jacobs-ladder-script	7
sheet	NOUN	10	jacobs-ladder-script	5
shelf	NOUN	2	jacobs-ladder-script	5
shell	NOUN	18	jacobs-ladder-script	2
shield	VERB	5	jacobs-ladder-script	2
shift	VERB	23	jacobs-ladder-script	2
shimmer	NOUN	3	jacobs-ladder-script	1
shimmer	VERB	3	jacobs-ladder-script	1
shimmering	ADJ	2	jacobs-ladder-script	2
shin	VERB	5	jacobs-ladder-script	3
shine	VERB	11	jacobs-ladder-script	1
shirt	NOUN	2	jacobs-ladder-script	5
shit	NOUN	8	jacobs-ladder-script	5
shit	VERB	8	jacobs-ladder-script	1
shittin	NOUN	0	jacobs-ladder-script	1
shiver	VERB	4	jacobs-ladder-script	5
shivering	NOUN	4	jacobs-ladder-script	1
shock	NOUN	17	jacobs-ladder-script	4
shock	VERB	17	jacobs-ladder-script	7
shocked	ADJ	8	jacobs-ladder-script	3
shocking	ADJ	9	jacobs-ladder-script	3
shoe	NOUN	5	jacobs-ladder-script	5
shoot	NOUN	22	jacobs-ladder-script	4
shoot	VERB	22	jacobs-ladder-script	7
shop	NOUN	7	jacobs-ladder-script	3
short	ADJ	23	jacobs-ladder-script	4
shot	NOUN	38	jacobs-ladder-script	2
shoul-	NOUN	0	jacobs-ladder-script	1
shoulder	NOUN	8	jacobs-ladder-script	7
shout	VERB	5	jacobs-ladder-script	1
shouting	NOUN	6	jacobs-ladder-script	1
shove	VERB	4	jacobs-ladder-script	8
show	NOUN	16	jacobs-ladder-script	2
show	VERB	16	jacobs-ladder-script	7
shower	NOUN	11	jacobs-ladder-script	6
shower	VERB	11	jacobs-ladder-script	1
shred	VERB	3	jacobs-ladder-script	1
shriek	VERB	3	jacobs-ladder-script	1
shrink	NOUN	6	jacobs-ladder-script	3
shrink	VERB	6	jacobs-ladder-script	1
shrug	NOUN	2	jacobs-ladder-script	1
shrug	VERB	2	jacobs-ladder-script	5
shudder	VERB	4	jacobs-ladder-script	2
shuffle	VERB	5	jacobs-ladder-script	1
shut	NOUN	5	jacobs-ladder-script	1
shut	VERB	5	jacobs-ladder-script	7
sick	ADJ	9	jacobs-ladder-script	2
side	NOUN	14	jacobs-ladder-script	23
sideline	NOUN	4	jacobs-ladder-script	1
sidewalk	NOUN	1	jacobs-ladder-script	6
sight	NOUN	9	jacobs-ladder-script	6
sign	NOUN	20	jacobs-ladder-script	6
sign	VERB	20	jacobs-ladder-script	1
signature	NOUN	5	jacobs-ladder-script	1
significant	ADJ	4	jacobs-ladder-script	1
silence	NOUN	6	jacobs-ladder-script	10
silence	VERB	6	jacobs-ladder-script	2
silent	ADJ	6	jacobs-ladder-script	1
silhouette	NOUN	4	jacobs-ladder-script	1
silhouette	VERB	4	jacobs-ladder-script	2
silver	NOUN	12	jacobs-ladder-script	1
simple	ADJ	9	jacobs-ladder-script	4
simpleton	NOUN	1	jacobs-ladder-script	1
sincere	ADJ	2	jacobs-ladder-script	2
sing	VERB	5	jacobs-ladder-script	3
singer	NOUN	3	jacobs-ladder-script	3
singing	NOUN	10	jacobs-ladder-script	2
sion	NOUN	3	jacobs-ladder-script	1
sip	NOUN	2	jacobs-ladder-script	1
sip	VERB	2	jacobs-ladder-script	2
siren	NOUN	5	jacobs-ladder-script	2
sister	NOUN	4	jacobs-ladder-script	1
sit	VERB	10	jacobs-ladder-script	43
situation	NOUN	5	jacobs-ladder-script	1
size	NOUN	9	jacobs-ladder-script	1
skid	VERB	7	jacobs-ladder-script	1
skin	NOUN	10	jacobs-ladder-script	5
skull	NOUN	1	jacobs-ladder-script	4
sky	NOUN	2	jacobs-ladder-script	13
slam	NOUN	8	jacobs-ladder-script	2
slam	VERB	8	jacobs-ladder-script	14
slamming	VERB	4	jacobs-ladder-script	1
slash	VERB	9	jacobs-ladder-script	1
sleazy	ADJ	3	jacobs-ladder-script	1
sleep	NOUN	6	jacobs-ladder-script	3
sleep	VERB	6	jacobs-ladder-script	6
sleepy	ADJ	1	jacobs-ladder-script	2
sleet	NOUN	2	jacobs-ladder-script	1
sleeve	NOUN	2	jacobs-ladder-script	1
slice	NOUN	10	jacobs-ladder-script	1
slide	VERB	10	jacobs-ladder-script	4
slight	ADJ	5	jacobs-ladder-script	1
slime	NOUN	2	jacobs-ladder-script	2
slimy	ADJ	2	jacobs-ladder-script	1
slip	VERB	26	jacobs-ladder-script	3
slipped	ADJ	11	jacobs-ladder-script	1
slope	NOUN	3	jacobs-ladder-script	1
slot	NOUN	8	jacobs-ladder-script	1
slow	VERB	11	jacobs-ladder-script	1
slpash	VERB	0	jacobs-ladder-script	1
sly	NOUN	1	jacobs-ladder-script	1
smack	VERB	12	jacobs-ladder-script	3
small	ADJ	13	jacobs-ladder-script	10
smash	VERB	16	jacobs-ladder-script	2
smile	NOUN	3	jacobs-ladder-script	7
smile	VERB	3	jacobs-ladder-script	43
smoke	VERB	10	jacobs-ladder-script	2
smokey	ADJ	0	jacobs-ladder-script	1
smoky	ADJ	2	jacobs-ladder-script	1
smooth	ADJ	12	jacobs-ladder-script	2
smoulder	VERB	3	jacobs-ladder-script	1
smug	ADJ	1	jacobs-ladder-script	1
snake	NOUN	8	jacobs-ladder-script	3
snap	VERB	26	jacobs-ladder-script	2
snapping	NOUN	13	jacobs-ladder-script	1
snapshot	NOUN	1	jacobs-ladder-script	2
snarl	NOUN	7	jacobs-ladder-script	1
sniff	VERB	3	jacobs-ladder-script	1
snow	NOUN	6	jacobs-ladder-script	1
snuggle	VERB	3	jacobs-ladder-script	2
soap	NOUN	4	jacobs-ladder-script	2
soar	VERB	6	jacobs-ladder-script	1
sob	VERB	4	jacobs-ladder-script	1
social	ADJ	7	jacobs-ladder-script	2
socket	NOUN	3	jacobs-ladder-script	1
soft	ADJ	20	jacobs-ladder-script	2
soldier	NOUN	3	jacobs-ladder-script	17
solid	ADJ	18	jacobs-ladder-script	4
somber	ADJ	2	jacobs-ladder-script	2
some-	NOUN	0	jacobs-ladder-script	1
something	NOUN	0	jacobs-ladder-script	3
son	NOUN	2	jacobs-ladder-script	14
soothe	VERB	2	jacobs-ladder-script	1
soporific	ADJ	3	jacobs-ladder-script	1
sorry	ADJ	4	jacobs-ladder-script	9
sort	VERB	6	jacobs-ladder-script	2
soul	NOUN	5	jacobs-ladder-script	8
sound	NOUN	24	jacobs-ladder-script	45
sound	VERB	24	jacobs-ladder-script	3
soup	NOUN	4	jacobs-ladder-script	1
source	NOUN	11	jacobs-ladder-script	5
sow	VERB	4	jacobs-ladder-script	1
space	NOUN	10	jacobs-ladder-script	9
spark	NOUN	8	jacobs-ladder-script	1
spark	VERB	8	jacobs-ladder-script	2
sparkle	ADJ	7	jacobs-ladder-script	1
sparkle	NOUN	7	jacobs-ladder-script	1
sparkle	VERB	7	jacobs-ladder-script	5
sparkling	ADJ	7	jacobs-ladder-script	2
spastic	ADJ	4	jacobs-ladder-script	3
speak	VERB	5	jacobs-ladder-script	22
speaking	NOUN	8	jacobs-ladder-script	1
special	ADJ	10	jacobs-ladder-script	1
specific	ADJ	6	jacobs-ladder-script	1
spectacle	NOUN	3	jacobs-ladder-script	2
spectacular	ADJ	4	jacobs-ladder-script	2
speed	NOUN	10	jacobs-ladder-script	11
speed	VERB	10	jacobs-ladder-script	4
spell	NOUN	10	jacobs-ladder-script	1
spell	VERB	10	jacobs-ladder-script	1
spend	VERB	3	jacobs-ladder-script	3
spiked	ADJ	7	jacobs-ladder-script	2
spill	VERB	10	jacobs-ladder-script	6
spilling	NOUN	6	jacobs-ladder-script	1
spin	VERB	13	jacobs-ladder-script	17
spindly	ADJ	1	jacobs-ladder-script	1
spine	ADJ	5	jacobs-ladder-script	2
spine	NOUN	5	jacobs-ladder-script	4
spinning	NOUN	9	jacobs-ladder-script	1
spirit	NOUN	9	jacobs-ladder-script	1
spiritual	ADJ	5	jacobs-ladder-script	1
spit	VERB	8	jacobs-ladder-script	3
splash	NOUN	13	jacobs-ladder-script	3
splatter	VERB	4	jacobs-ladder-script	1
splendor	NOUN	2	jacobs-ladder-script	1
split	NOUN	18	jacobs-ladder-script	1
split	VERB	18	jacobs-ladder-script	2
spontaneous	ADJ	2	jacobs-ladder-script	1
spot	NOUN	20	jacobs-ladder-script	1
sprawl	VERB	4	jacobs-ladder-script	5
spray	NOUN	9	jacobs-ladder-script	1
spread	NOUN	23	jacobs-ladder-script	1
spread	VERB	23	jacobs-ladder-script	5
